id_mgs	ERS848618	ERS848619	ERS848620	ERS848621	ERS848622	ERS848623	ERS848624	ERS848625	ERS848626	ERS848627	ERS848628	ERS848629	ERS848630	ERS848631	ERS848632	ERS848633	ERS848634	ERS848635	ERS848636	ERS848637	ERS848638	ERS848639	ERS848640	ERS848641	ERS848642	ERS848643	ERS848644	ERS848645	ERS848646	ERS848647	ERS848648	ERS848649	ERS848650	ERS848651	ERS848652	ERS848653	ERS848654	ERS848655	ERS848656	ERS848657	ERS848658	ERS848659	ERS848660	ERS848661	ERS848662	ERS848663	ERS848664	ERS848665	ERS848666	ERS848667	ERS848668	ERS848669	ERS848670	ERS848671	ERS848672	ERS848673	ERS848674	ERS848675	ERS848676	ERS848677	ERS848678	ERS848679	ERS848680	ERS848681	ERS848682	ERS848683	ERS848684	ERS848685	ERS848686	ERS848687	ERS848688	ERS848689	ERS848690	ERS848691	ERS848692	ERS848693	ERS848694	ERS848695	ERS848696	ERS848697	ERS848698	ERS848699	ERS848700	ERS848701	ERS848702	ERS848703	ERS848704	ERS848705	ERS848706	ERS848707	ERS848708	ERS848709	ERS848710	ERS848711	ERS848712	ERS848713	ERS848714	ERS848715	ERS848716	ERS848717	ERS848718	ERS848719	ERS848720	ERS848721	ERS848722	ERS848723	ERS848724	ERS848725	ERS848726	ERS848727	ERS848728	ERS848729	ERS848730	ERS848731	ERS848732	ERS848733	ERS848734	ERS848735	ERS848736	ERS848737	ERS848738	ERS848739	ERS848740	ERS848741	ERS848742	ERS848743	ERS848744	ERS848745
"msp_0121"	4.14994644609336e-07	0	1.32047455757268e-06	0	0	0	0	0	0	0	0	1.48985284153592e-07	1.66850598453049e-07	0	0	0	0	6.08868580143983e-07	0	0	0	0	9.63732412349248e-09	2.11066550492335e-07	0	0	0	9.98104527508038e-08	0	0	3.45000748516391e-08	0	0	0	0	1.31177274820051e-06	0	1.90210579523558e-06	3.69213021405288e-09	0	3.7950600694906e-07	0	0	6.01087466634498e-08	2.97566906523499e-09	1.06337136105791e-05	8.85125416966304e-08	1.01324938618165e-08	4.19999493396028e-09	0	3.84033957147245e-07	1.64647229648065e-07	0	0	5.46851843746176e-07	5.25331709933434e-07	0	1.04549588523721e-08	0	1.75593409198942e-08	0	9.45295756220609e-07	3.55378904224843e-07	1.73557531279279e-07	6.7463698303456e-08	0	0	1.84698185550611e-08	0	0	3.76172711291054e-08	2.39059958884401e-07	5.32516233931582e-09	0	1.63028573133843e-07	6.1698754045824e-08	0	4.41971252416573e-07	0	0	2.32135184256418e-08	3.38368037238145e-06	1.40895961535814e-07	3.83852559026389e-06	0	0	2.13658536761496e-06	2.29529724037379e-07	8.93337439387241e-09	7.72922224613942e-08	0	1.25790441339455e-06	1.08010003429357e-07	0	0	0	5.10398112618438e-06	1.50017733327531e-06	0	2.63946132376213e-09	4.58241010808827e-07	0	0	3.65756568215494e-08	4.77696845789469e-09	0	0	0	6.00979897205433e-09	1.29151714777927e-05	7.73468580792798e-09	4.30988917953384e-08	5.98544330117685e-06	1.98330050108692e-06	0	1.23426193798944e-07	0	0	0	0	2.53905218764737e-07	0	2.31972312290082e-09	9.69182801018765e-08	0	0	1.27973565174453e-06	0
"msp_0122"	0	0	0	0	0	0	0	0	0	0	0	0	1.33589977871209e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33055028831743e-09	0	0	2.39144155765756e-08	0	4.6826123776419e-09	0	1.56026558330201e-07	0	0	0	9.45199496576507e-08	2.60551113948006e-08	0	0	1.40917864042084e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5784636360002e-07	0	1.12442043878984e-07	4.42943802159208e-07	0	0	2.35534048391175e-09	0	1.46460156126058e-07	3.35537103574436e-07	0	6.01732744275525e-08	2.52319287667755e-09	0	0	0	0	0	0	0	0	0	0	0	0	3.93328640113261e-07	0	0	0	0	7.96305775129384e-08	8.50432873934637e-08	0	0	0	0	0	0	0	0	0	0	0	7.54421013507522e-08	0	0	8.04642294192592e-09	0
"msp_0123"	0	0	0	0	0	0	0	0	0	7.54398029336527e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92806224887979e-06	4.54753064715141e-08	4.0173658653294e-09	0	0	0	0	0	0	0	0	0	0	0	1.88849286993603e-06	2.69212827122197e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10390683878818e-06	3.43077925247291e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.002402263344e-09	0	3.05528662431726e-05	2.8644072823036e-09	2.72905170205371e-09	2.56682366129424e-09	1.68877038998107e-09	6.37892638810392e-06	9.02478434306698e-09	2.34696197675323e-09	5.62331676491563e-09	1.18423192713886e-05	0	0
"msp_0124"	1.38747261570684e-06	4.50078801017993e-06	6.8037046774513e-06	9.68757115380329e-10	1.61360083586307e-07	0	0	1.00409367924683e-08	5.10357361259813e-07	6.11012180299529e-08	2.41499372953807e-06	1.05286078602474e-06	1.24325800249692e-06	2.95724333449053e-06	2.46625434186602e-08	1.12366724816819e-08	0	1.08145651722674e-08	1.76320752500284e-07	0	8.39810020349634e-09	4.47326193330634e-07	8.10258971892994e-09	3.6239009274525e-06	8.71373489101692e-06	0	0	4.82498022144468e-06	0	4.97418932027646e-07	2.39897492078949e-07	2.67957626890891e-06	2.9191282660272e-06	8.02098945580644e-10	2.96276479300964e-09	2.2019389478313e-06	9.01935261078486e-09	4.53113550500986e-06	5.47823287680752e-06	1.3144640042575e-07	3.81433894618475e-07	2.92620869146659e-09	1.71737246934805e-06	1.34987072581949e-05	5.0331728696089e-06	3.0762911269966e-09	1.61145992843959e-06	6.81600963160263e-07	7.40807305498605e-09	2.76833186847492e-09	7.60164550838131e-06	2.34050119490801e-07	2.16410521221271e-09	4.53030693173079e-06	8.49656578180117e-06	9.73238451303009e-07	4.34522767710196e-09	2.87121815059316e-06	1.43010665877211e-09	0	3.5317620589388e-06	1.41780228613218e-06	1.59945375261296e-06	3.02438189415877e-06	3.03173813337308e-08	4.71120386404077e-09	5.48930709465238e-07	6.16991164408916e-06	1.68874110060048e-06	0	3.57222517319182e-06	1.29587502434851e-05	2.85502858917434e-06	0	2.20365764290115e-06	6.58671593582508e-08	2.28797957316221e-09	1.60070846779865e-09	2.02028644454099e-09	7.48390024459109e-06	9.12191017184608e-07	1.35835481058117e-06	4.53981991294438e-07	3.38034222121522e-07	6.40538013735927e-06	3.6649187510942e-06	3.86731101453531e-07	6.29539834049572e-06	2.31214077678696e-07	4.46881496190967e-07	3.56214537838286e-06	3.66439813646045e-07	4.26636001520214e-07	2.26727942861916e-06	0	9.96498446301062e-10	5.76326198364144e-07	5.83103383306996e-09	2.1428300273616e-08	8.3521342863942e-06	7.6517425099824e-09	1.3628323925037e-06	0	5.04841946388094e-06	3.74946124225752e-06	3.55099781034287e-09	1.66861575990395e-07	2.12633805050971e-09	2.94822558963906e-07	1.47914934965357e-06	5.66412332263556e-07	6.49066694251495e-07	7.08417273069353e-07	7.43320120344669e-07	0	1.35723583094153e-06	2.1500133735871e-09	0	4.97426975333862e-06	1.53706193658961e-08	7.86576414209609e-07	2.19063139973726e-06	3.11690680613492e-06	7.65165042796847e-07	1.62889530586533e-09	1.25570128075834e-06	6.29852217069495e-06	4.50777200777524e-09
"msp_0125"	9.7312653482894e-07	1.8749962960261e-06	1.17623154919882e-06	3.67717550598435e-07	4.82855726503172e-09	1.00451296730656e-07	2.50131959235934e-07	1.78038602474032e-09	7.5778768353967e-08	1.1086811796241e-09	0	7.38717541958757e-08	9.89682664893698e-07	1.26353556067138e-07	6.67127680950528e-09	4.3772029984924e-09	3.08329333510573e-07	3.30292224455277e-07	4.06263674458817e-09	0	0	2.98606856771806e-09	1.87900275839649e-09	8.40859189630556e-08	1.74825710726959e-09	0	8.02422621177849e-07	6.01145695275892e-09	0	3.42007723873221e-08	3.05963926360115e-06	0	1.41432512481967e-06	4.52432561042652e-07	0	4.65008176087535e-08	0	2.07803494385815e-06	2.09125378569682e-07	2.16407089009857e-07	2.66987792430319e-08	0	1.99629309204911e-08	2.13358230378977e-08	4.17776758551164e-07	8.84687811916288e-07	6.32417948551625e-07	4.45399341267555e-06	7.41291443781169e-09	0	4.08829361393724e-06	2.9484907414529e-07	0	0	8.53270963045862e-07	3.39706287303562e-07	0	2.46395786791729e-07	0	4.65700230618119e-08	1.46102742119632e-06	9.3373116982295e-07	2.07643761050163e-07	1.89353007418245e-07	4.65085370248443e-07	0	5.22972955653275e-07	1.00540066166818e-05	3.66271233832295e-07	4.82423923936107e-07	3.49148752963759e-07	8.81293160241671e-07	1.77933464939856e-06	5.37072796083004e-06	6.68050959538571e-07	3.74889021122133e-08	0	1.16688761098379e-06	1.56754751127653e-06	6.01234412523737e-07	4.47829348330305e-07	4.23823738686772e-07	8.98630713246486e-08	4.41246872360594e-07	5.67675985542636e-07	6.21099190120533e-08	4.93057979878997e-07	1.26055991014187e-06	3.17716504214182e-07	4.73266972541443e-07	9.39433781011365e-07	1.68184860175446e-07	9.30017727530522e-07	1.55177111085422e-06	0	0	6.26435230140906e-08	3.09382929954331e-06	0	1.71368785353482e-09	3.47145458223908e-07	3.70212921403044e-07	0	1.72828620752987e-07	9.80298872971364e-09	1.91414488093037e-06	1.87180568401859e-07	0	2.7067158854811e-09	1.13539461819494e-06	3.39069881266441e-07	7.68086911997939e-08	3.42241916796181e-08	2.06966926671473e-08	0	5.70392622825128e-08	0	0	5.02783235252014e-07	2.10841584377764e-09	2.73606847947436e-06	1.43151382040255e-07	2.27470314730345e-07	2.09346830349041e-06	2.27098423484045e-07	1.2506417517114e-07	7.9637444228753e-07	1.04702258387195e-06
"msp_0126"	2.6026222551461e-07	3.84104869999464e-07	4.40595518994108e-07	1.75232466333546e-07	5.44044940541551e-09	8.79086796760319e-08	1.44807832209582e-05	1.01764140454668e-05	3.52203819975294e-07	1.69912409736424e-06	1.40668695884207e-09	9.33511599783978e-09	3.06209577950548e-07	7.65100001546048e-06	7.61698163138812e-06	9.235943012874e-08	6.68850914750831e-07	9.22001920670473e-07	5.58496294560925e-09	5.60945090010781e-09	2.17063577258541e-07	1.32975814385867e-08	2.78321763018161e-06	3.35497149140526e-06	1.13332830113082e-06	5.20192238027521e-09	1.75129938986539e-06	3.02799764778807e-06	4.91290320304835e-06	1.27155043875783e-07	1.67055051028496e-06	1.55611712240875e-06	1.33496158166599e-07	1.47418044397704e-07	1.25653876637934e-07	4.46707300592659e-07	1.67843233054957e-06	1.69582304427124e-07	1.20161243054516e-06	2.15285124010396e-06	1.47988401767705e-08	6.44610901414065e-06	2.78941943480618e-06	1.08073983076575e-06	3.12120518191006e-08	3.50163659781518e-07	7.14627870147152e-08	9.13341411429353e-07	1.78293839817487e-06	9.23249478708796e-08	3.56187193480039e-07	0	0	0	1.77480590632062e-07	1.99285825408884e-07	0	3.01019809151835e-07	0	7.85370586312013e-07	9.78217731993149e-07	1.0360117207667e-07	4.94375919795651e-07	8.43169505875292e-08	9.62049471767952e-08	9.6026183753801e-08	1.34889407777744e-06	2.65530462504923e-07	0	1.66059228857433e-06	6.47686293373584e-07	3.2615048961678e-07	4.33534032828432e-07	3.09897931875341e-07	5.38863404489121e-08	7.44469322102155e-07	5.59451194725862e-07	1.36396342957564e-08	7.03154044776647e-10	0	4.73575856555973e-08	5.56290452520601e-07	3.01136853768277e-08	4.349896220548e-07	1.12154708291457e-07	0	6.15819245586119e-07	8.14605835377782e-07	2.61418503153629e-06	5.80186395382715e-07	5.05618062126149e-07	3.62498061678097e-07	6.16671261937424e-07	3.05341685223618e-07	1.43058590350893e-08	2.71361682419717e-06	4.89530643594796e-06	8.92202389991064e-07	5.02469860040645e-09	1.08798129084703e-06	4.06862491903325e-07	3.34835485412794e-07	5.20844391669596e-06	6.95152424061718e-06	1.27325361129888e-06	8.23989438765242e-07	4.57374644913573e-06	1.48461528397994e-06	4.82660677052611e-07	5.03575462256185e-06	1.81033677626482e-07	4.60297332511218e-07	2.63565785505732e-06	8.68635093064154e-06	0	7.2068825204904e-07	2.18568724930353e-06	3.32666226031617e-09	2.28840081827617e-06	1.09704283870482e-08	3.81244862984748e-08	2.78740400987321e-07	2.0232201289354e-06	1.67884463425203e-08	3.01790892112347e-06	1.69501456449136e-09	3.21085772298509e-06	2.49455683792265e-06
"msp_0127"	0	0	0	0	2.02380300682276e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68468511205666e-09	2.41047388383896e-09	0	2.69100471100019e-09	0	0	0	1.69984814755463e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44979229386973e-07	0	3.82380319421586e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41539625972606e-06	0	0	4.97334275707949e-07	0	0	1.55754194722866e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0128"	2.17222671556836e-07	1.99351275982276e-07	2.17444646527698e-08	7.2477131419741e-08	2.24811293869304e-07	0	1.59465383088359e-09	0	3.1108595211997e-07	1.80736163465587e-07	0	7.06623641025786e-07	2.88132422891422e-07	5.69652340765383e-08	0	0	0	3.10082271432644e-08	1.11457368003677e-08	0	0	0	9.15514601598782e-08	0	0	3.7117379272227e-07	0	1.61645580138401e-08	1.28750823564871e-08	1.29461582838272e-07	3.85568864482943e-09	2.63779408403643e-07	0	1.83515851718964e-07	0	6.11479945741341e-07	0	8.7445266512861e-07	1.28068982229725e-07	0	9.41469233639962e-08	0	4.54768032969161e-08	1.70357683654975e-08	0	1.51724815890265e-07	2.84188213058164e-07	2.63293073567962e-08	0	0	3.46086877762208e-08	2.88296779046164e-07	0	0	1.33572763663082e-08	3.172938678815e-08	2.85550555540229e-07	0	7.29300902697723e-09	0	1.90646964698453e-08	6.84878029348582e-08	1.12370894799544e-07	1.4236080735772e-08	3.58656196958325e-08	0	0	0	2.64141340373764e-07	0	5.53497170238973e-07	1.04914760007515e-08	0	1.04389191720962e-06	5.72955438544386e-08	2.76193271795292e-07	1.22433154211342e-09	2.20688425857555e-07	0	0	3.25505575958475e-07	1.73534703711695e-08	0	1.88096787106456e-07	0	0	1.15310783531768e-08	1.43552412612279e-07	4.41438653276595e-08	5.58537087387264e-08	3.3454474674888e-08	4.76507421474003e-07	2.71786134555693e-09	0	0	0	1.16274120590822e-06	6.00237700662058e-08	0	1.30941542978426e-07	0	3.79969695660276e-07	0	0	2.2678284478835e-07	6.85892404065996e-07	1.48053613607436e-07	0	0	2.98699173331105e-07	4.08516722873125e-09	2.06315388686874e-08	1.77343582546241e-06	1.84326065887608e-08	2.16234959816724e-07	0	2.27598156500305e-06	7.55583066249888e-07	3.03714293700376e-07	0	4.26783880981553e-07	0	0	1.9953700586473e-08	8.41656878565434e-09	2.19049742740416e-07	2.61276434138365e-07	2.93060099624883e-07
"msp_0129"	1.71770547483827e-07	0	0	9.71524991355558e-10	1.06900814918113e-07	1.54869544319135e-09	2.6564736760923e-06	1.2873373011976e-09	5.8808311152887e-08	1.38151109690831e-08	0	1.1432696559153e-08	7.93206088196658e-08	0	0	0	8.78631265691213e-10	2.45109125543042e-07	0	2.09732122643377e-09	8.32069029678045e-09	3.18387293061952e-09	4.83576470586328e-07	8.22678967645625e-08	0	3.9035152485047e-06	3.31578557998495e-07	0	1.21706526414889e-09	0	8.3463413394791e-09	3.16445303020885e-09	0	6.46300194635815e-08	0	2.31333259355776e-07	1.13800688416343e-06	4.42837363510299e-07	3.38557470396166e-07	0	0	0	1.25479910797284e-06	4.23877345255367e-07	1.29545000895002e-08	1.45849104827709e-06	0	1.46308267035824e-06	0	0	0	0	0	0	0	0	0	1.33085536945405e-07	0	0	6.82814427833286e-07	0	0	2.9223170515725e-07	3.49925310502353e-08	0	0	0	0	2.79411084662403e-07	0	2.87962064077155e-07	0	0	3.45275349083163e-09	0	8.61991060573114e-08	2.80868952245739e-09	0	0	0	3.02613192372249e-07	0	1.25672116063087e-07	2.19654966212803e-09	0	0	0	0	0	0	0	0	3.73342424174761e-07	0	0	0	1.66031884375198e-06	0	0	1.81137371484252e-09	2.44056237188721e-07	0	0	4.42031654884859e-08	0	0	0	0	0	0	1.67491999976882e-07	0	7.06829947766196e-07	0	0	1.61407512326235e-06	0	0	8.98430231491412e-07	0	2.64243420226108e-06	1.04189213483486e-06	4.32602046400857e-09	3.03082590132229e-07	6.47571089442544e-07	3.28855023202408e-07	0
"msp_0130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.90840135769913e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96512589288395e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0131"	2.2050138299294e-09	1.09149817710242e-06	2.20925806692271e-08	3.74565312482062e-06	2.24029172449169e-06	2.32065976867507e-07	1.24821511386467e-06	2.1680476531032e-06	1.27219483381378e-08	6.53923547680707e-06	2.39948401190602e-09	2.28995829706736e-08	1.31662019873986e-06	2.699738021731e-06	1.22382222695249e-05	2.4667569858531e-07	5.16680228639252e-06	0	1.83250613148789e-06	1.61499853731485e-08	5.34831525905505e-07	3.41505332576667e-05	2.27798966215154e-06	2.36419782859475e-07	2.37291458904445e-06	4.42852420334541e-07	3.50844890834161e-08	6.24561860123527e-09	4.32710759615849e-07	2.25693564141227e-06	5.00936579305297e-08	4.00523896963513e-07	1.14881102421687e-06	1.09133286003846e-05	3.34262596731522e-08	7.40643051877088e-07	2.17549455688452e-06	1.52106624001314e-09	2.25211008185206e-06	9.13947625434564e-07	0	7.51152520013396e-07	1.55665890678689e-05	3.65645012706331e-07	1.31766648244845e-07	4.32359893221587e-07	6.96622657881807e-06	2.75540187777169e-07	7.81795421849559e-06	1.11219300012169e-07	1.46797565511658e-07	8.94934206290446e-07	0	0	4.65345712938043e-07	1.95312903017551e-06	5.88715054807393e-06	0	4.31998056535933e-06	6.09120201397934e-08	3.6262676681945e-07	2.89734913053082e-08	3.12979860842973e-06	3.08987814604678e-08	0	2.66233949833001e-09	0	5.60919777485804e-06	5.75689584001017e-09	2.57562933968128e-08	8.38064666493861e-08	7.73692905536551e-08	9.711562584116e-08	4.66106574970704e-06	2.28931635067135e-06	6.67762246676142e-06	2.25447483341375e-08	5.9153849473935e-08	1.13501818296345e-06	2.34587986297328e-07	4.36728999085177e-07	2.77708249558869e-06	2.65184612081371e-07	0	1.61502629666283e-06	0	2.2762875981464e-09	2.8937086101398e-06	1.22449279622692e-07	1.22947663828763e-06	4.14644585647841e-06	7.64827695481646e-08	8.78692080947856e-08	1.49759603662587e-09	3.99461421444302e-09	4.03921166627651e-07	2.2699992336497e-06	0	0	3.66949468018912e-08	5.35778697842278e-07	2.07277105264556e-09	1.06439054029677e-08	3.25336968977145e-06	8.11744114099311e-06	1.75426231589807e-06	6.71305170497525e-06	3.69665576394931e-06	3.18027509553467e-09	1.26259859471753e-06	2.55046044183718e-06	9.22596280313384e-09	4.46549723633248e-08	4.65396744679935e-08	4.52859718423178e-06	2.04335034757903e-08	5.23811796898204e-08	2.89138259230392e-06	8.1809567571788e-06	4.31855911082367e-06	2.20278249183588e-08	2.48610524552382e-06	1.79426788297743e-08	1.30729277515682e-08	2.79990617430501e-09	3.28681516162311e-09	1.47405433944181e-07	1.4476147477653e-05
"msp_0132"	0	5.07629950141652e-08	0	4.45327063886967e-07	0	0	0	0	0	3.39290297359751e-08	0	0	3.28058466188051e-07	3.28115891894834e-09	2.43699563946036e-09	1.7529486663221e-08	0	3.46861469587484e-08	1.83515617441656e-08	1.5596069547498e-08	0	0	6.51224573156506e-09	0	1.35015362232806e-08	8.06838014735171e-09	3.06715728347843e-09	1.63788202745703e-08	1.30581944780903e-08	0	0	0	9.61602791237648e-09	0	3.27703982866665e-08	0	6.26860561211216e-09	0	0	0	1.5622102463747e-08	0	0	0	0	0	0	0	0	3.05300271410276e-09	0	0	9.16252775899481e-08	4.85357201038417e-08	5.53160064519235e-08	0	5.41121856849354e-08	0	0	0	1.53675607489862e-09	0	1.3899475618729e-09	0	0	1.85375959053459e-09	2.21581376515554e-08	0	0	2.7190921988371e-09	0	0	1.09127878716594e-07	8.16623386947521e-08	8.37553969102736e-09	0	0	1.16161103397791e-09	0	8.26576236302451e-09	1.95366792013018e-09	0	0	0	0	0	0	9.01054873822856e-08	0	0	2.77845086057314e-08	0	0	0	0	1.65894179348813e-07	4.26411919342486e-08	1.53397421988657e-08	6.22324217099822e-08	4.02587057988571e-08	0	0	0	1.07758450896333e-08	3.55080408731928e-09	0	0	0	0	0	2.67464504226119e-09	0	1.08256010449826e-08	0	2.73574679795132e-08	0	0	2.66467622401829e-09	0	0	6.08454490678343e-09	6.99517049367039e-09	0	0	1.08400862320237e-07	0	0	0
"msp_0133"	3.9414592485334e-06	0	3.35343159309902e-09	0	0	0	0	0	0	0	0	1.88365634617533e-08	5.75445726072635e-09	0	0	1.07547820800702e-08	0	3.10957063451742e-09	0	0	0	0	0	0	0	0	0	1.05959905025643e-08	0	0	5.87607348747106e-09	0	0	0	0	5.49333964127789e-07	0	0	0	0	2.1978269616556e-08	0	0	0	3.00179510920284e-09	0	0	2.14003155816006e-08	0	0	0	0	0	0	0	1.101265258565e-06	0	0	0	0	0	0	1.92328550572969e-06	0	0	0	0	0	0	0	4.02539227378196e-06	0	0	0	2.26230549456022e-06	0	0	5.95619663376423e-07	1.19892060358735e-09	1.4727750572093e-09	0	1.84845494644037e-06	1.49300256003902e-09	0	0	0	0	1.70329672278738e-06	2.68878516444284e-07	0	7.83257946228767e-08	2.24575140362873e-06	0	0	0	0	0	2.25254670944944e-08	0	0	0	0	0	0	0	4.33341898158322e-06	0	0	0	0	7.7837742342734e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40587108623538e-06	0	4.36391132153432e-07	0
"msp_0134"	2.01434087779071e-07	4.37546599600455e-08	5.99760185604381e-07	1.95914646949432e-09	1.92117975568598e-08	6.55297381964333e-09	2.92580297910735e-09	4.12104222357751e-08	3.52640391017891e-06	4.41697889942865e-09	3.81716507996884e-08	3.63189945987633e-06	6.43512280792262e-06	1.59506001672704e-05	1.17372209311692e-07	4.71992245848576e-09	0	2.86836974264434e-09	1.40989383326559e-05	0	2.32526119161436e-05	0	2.91511582584136e-05	4.19017488331394e-08	3.57522667945739e-06	0	3.48805759002868e-09	7.87092022075412e-06	6.4014428860009e-09	2.75709230360937e-05	5.39583878319257e-07	7.02634735080103e-09	2.95287183260737e-05	8.91886972597772e-09	5.19429342044737e-09	2.40891131362175e-05	8.69653236927244e-09	7.63087637487806e-09	8.79474305425088e-07	4.65809336305057e-09	1.67760844451176e-06	4.53408247514259e-06	4.66467994284941e-05	7.68304177755441e-09	1.2419486551453e-08	3.81989243382301e-09	7.75444162496233e-06	1.44892734109924e-09	2.71949561810679e-08	2.0657651756091e-06	0	0	0	0	0	6.23463765898065e-06	2.57519424264493e-09	3.64665132279949e-09	0	6.98783547532205e-09	3.76009545985925e-09	5.23440534599014e-06	5.93274964219834e-09	1.9536434301548e-09	3.32207622452095e-09	3.89636882922368e-09	4.00092049536458e-09	2.54085605922182e-05	2.13946405028353e-07	7.64682626164358e-09	3.59325234034548e-09	1.0995675968857e-06	4.5774679290107e-09	5.13212064622641e-09	5.84784303547629e-09	4.38313718098936e-05	8.32225426106777e-09	0	1.64082246038594e-05	2.13820507961217e-07	8.72650420294297e-07	1.40950967640344e-08	4.57182924373347e-09	6.17764304184701e-09	0	2.17847840222354e-06	2.43487119248637e-09	4.84096982393609e-09	4.38390626018026e-09	5.85016909703846e-09	3.66321504907322e-09	2.52650033268672e-06	2.39872261531121e-05	6.59242860214698e-09	0	1.31659296118896e-08	1.69762580907179e-09	0	0	0	0	0	2.43364930656797e-06	6.75480260806202e-09	1.07314211107741e-05	6.47045586405187e-09	2.11620723101356e-08	8.07603570799882e-06	3.3555212591163e-09	4.74977595006022e-06	4.37757413770612e-09	1.56365530585608e-08	1.0109711542866e-06	3.46147643656964e-07	0	3.29748387165616e-09	0	0	2.77377802913724e-06	2.91966061647525e-05	8.68262180980388e-07	4.79815521259409e-09	3.45996492822924e-06	7.12464285803261e-09	7.14120731433827e-09	1.65888616974044e-06	0	0
"msp_0135"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32418168781087e-09	0	0	0	0	0	2.69208680115576e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50071515291123e-09	0	0	0	0	0	0	0	0	0	0
"msp_0136"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02896318299624e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.44606492157547e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07191143025258e-09	0	0	0	0	0	1.27987109596861e-09	0	1.06279850772622e-09	0	0	1.23318721827549e-09	0	0	4.18468916013974e-06	0	0	0	5.1627739952046e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
