id_mgs	ERS1066673	ERS1066712	ERS1066719	ERS1066672	ERS1066739	ERS1066694	ERS1066693	ERS1066720	ERS1066674	ERS1066695	ERS1066675	ERS1066721	ERS1066722	ERS1066676	ERS1066696	ERS1066697	ERS1066723	ERS1066678	ERS1066699	ERS1066725	ERS1066677	ERS1066700	ERS1066679	ERS1066726	ERS1066680	ERS1066698	ERS1066727	ERS1066701	ERS1066724	ERS1066681	ERS1066682	ERS1066702	ERS1066703	ERS1066728	ERS1066729	ERS1066683	ERS1066704	ERS1066730	ERS1066685	ERS1066684	ERS1066706	ERS1066732	ERS1066686	ERS1066705	ERS1066707	ERS1066733	ERS1066687	ERS1066708	ERS1066731	ERS1066734	ERS1066691	ERS1066713	ERS1066740	ERS1066714	ERS1066735	ERS1066741	ERS1066742	ERS1066715	ERS1066716	ERS1066717	ERS1066743	ERS1066654	ERS1066657	ERS1066660	ERS1066663	ERS1066710	ERS1066737	ERS1066653	ERS1066656	ERS1066659	ERS1066662	ERS1066668	ERS1066665	ERS1066671	ERS1066666	ERS1066669	ERS1066692	ERS1066718	ERS1066634	ERS1066635	ERS1066636	ERS1066637	ERS1066688	ERS1066640	ERS1066638	ERS1066639	ERS1066709	ERS1066689	ERS1066736	ERS1066641	ERS1066642	ERS1066643	ERS1066645	ERS1066644	ERS1066646	ERS1066647	ERS1066648	ERS1066649	ERS1066650	ERS1066651	ERS1066652	ERS1066655	ERS1066658	ERS1066661	ERS1066664	ERS1066667	ERS1066670	ERS1066690	ERS1066711	ERS1066738
"msp_0011"	1.01577921408824e-07	2.28062507030859e-09	2.30046971381838e-06	1.12988704856627e-06	2.23297797282455e-06	1.67495969087997e-07	2.16078266195314e-07	9.14662664578045e-07	3.62583079100158e-07	3.49013274273197e-07	7.49775309349617e-08	1.14560780828481e-06	6.26708999362321e-07	2.56774519695335e-06	4.68777333565719e-09	4.43790904089646e-07	2.23800576965215e-09	4.8887535310302e-08	3.54904090404753e-07	4.73247590496027e-07	3.22762988952146e-06	2.02662581125156e-06	5.57496859941714e-09	5.98429437504853e-06	1.25820497862031e-08	2.59873793760693e-06	2.07896323506216e-09	5.8717389285556e-07	5.22991413840828e-07	1.61241102023907e-07	2.31004844853918e-09	1.97649941967835e-06	4.74089767830875e-07	3.06485159393526e-06	1.43211196939809e-07	2.7720461107571e-08	3.16377013699427e-05	2.30909938223725e-06	1.63072945705457e-06	2.95515876305581e-07	3.41283947430344e-07	1.11812729756269e-05	1.88467140877285e-09	1.00727496008155e-06	8.26933564032985e-07	4.91564127244568e-07	2.57319092638552e-07	1.2064460600638e-07	2.78036443867805e-07	5.28813000999033e-07	2.45511468322714e-06	2.5309022353992e-06	3.44671621222189e-09	5.22105060198271e-07	7.79419327759333e-07	1.26726491211382e-07	1.3549130958979e-05	7.51095232066078e-07	2.48145308650917e-07	2.84002392180652e-08	2.01582759938985e-09	1.45398858291804e-07	2.91441531050576e-08	1.85512168346573e-09	1.28971792449476e-06	3.99690045814793e-07	2.56062874654389e-07	1.13083283877847e-05	4.65971927030237e-09	6.87438556943543e-08	6.82096962936068e-07	1.07031709044144e-08	1.64569888444215e-06	6.08163297995328e-09	2.39326038433598e-07	9.18463177619357e-07	4.99690672807496e-08	2.48237474808589e-06	1.15953751765827e-06	4.03580549174767e-05	3.15761133456784e-09	4.3332249542103e-07	6.4552580136679e-08	2.99914265723992e-06	7.69480376064796e-07	1.86458410139672e-09	3.24057376694563e-06	2.28468501410475e-06	5.56540955676653e-09	5.6450052684831e-06	1.53967115589376e-09	2.22597060245323e-09	5.56864925064012e-08	5.65621998719824e-06	2.04430951714914e-06	1.13031810954005e-06	7.0310049610398e-07	3.68004629497749e-08	5.39938442847288e-06	5.72850426020396e-08	1.19793785473636e-06	2.18090938378174e-05	4.25990539814377e-08	1.75928042106892e-06	4.39577810118033e-06	1.73012085742391e-06	3.69334694174023e-07	2.37478094718957e-06	1.1195853548669e-09	1.52499571065842e-08
"msp_0012"	9.03169608077574e-07	1.55342845407282e-06	3.15171971445458e-06	8.20488735024443e-06	3.48173788410261e-06	1.06466350762335e-06	2.0043983129619e-06	1.90888447168295e-06	4.91172863773652e-07	3.3672976624845e-09	6.54197080432304e-07	1.40755957999768e-06	9.0834740396777e-07	1.95058386117709e-06	1.97784148925047e-05	2.49728752569733e-06	5.10849146988556e-09	6.10971425908788e-06	3.56219372364275e-07	8.91836622975996e-07	1.43345277493741e-06	1.30485982043516e-06	3.23743516562395e-06	3.40844756437841e-06	1.52874997899734e-07	1.52577209271343e-06	3.86660573951497e-09	6.72868881295153e-06	2.92331414329812e-06	3.37192316289222e-07	5.73407369637286e-09	2.28338636824769e-09	4.69246882728292e-07	1.64328949706603e-06	1.50205532227548e-06	7.20458706284801e-07	1.00304408375331e-05	2.50818812662023e-06	2.0835553093129e-06	1.57593057486987e-06	2.68834052747711e-06	1.18974929079292e-05	4.51293426370592e-06	3.69076056685951e-07	7.92843162062436e-07	4.23524777815353e-06	3.17540259221657e-06	1.70257087693144e-06	7.86571081591534e-07	7.71431218757424e-07	4.09965120710585e-06	1.50138676138155e-06	8.34329301308994e-09	1.26343388177912e-06	3.90245586621392e-06	1.10957633437312e-06	3.02117373673893e-06	1.32461176001865e-06	1.62920594237262e-06	1.72636942899944e-06	2.99087766209881e-09	3.71049621256517e-06	1.3389838167311e-05	8.3028421783594e-06	6.62424488753277e-07	1.75087901230829e-06	1.4999480509273e-06	9.88458268147651e-06	5.95118746383637e-06	5.46313418922755e-06	2.839284091285e-06	2.59126393111532e-06	2.81229755701614e-06	4.54620433971149e-06	3.57783389573538e-06	5.49033386834977e-07	2.5674240743317e-06	1.52556019628502e-06	1.05521242930334e-06	6.34416128291667e-09	1.56993939261924e-07	8.65859930129688e-07	1.49531606014107e-06	9.04030823228115e-09	3.27368944391879e-06	5.06609682072334e-06	8.0693150394689e-06	1.28172082379224e-06	3.19217571291666e-06	4.83345116261293e-06	1.92342553954795e-07	1.59385346981667e-05	6.06344831775183e-06	2.90572656561826e-06	1.68137985330094e-06	1.52184470409522e-06	4.85268244981597e-07	6.02346995015395e-08	2.76903717578565e-06	1.04749944277126e-06	1.32150673602341e-06	1.11088420331592e-08	3.58893383131669e-07	2.87861057640387e-06	2.36109590979387e-06	1.31750658313123e-05	1.88453061310371e-06	3.15097145847622e-06	2.24997064016742e-09	4.19742798696829e-06
"msp_0013"	6.98571704124315e-09	1.0947012792961e-09	8.39257464609628e-09	5.50854633986868e-09	2.34508421907123e-09	1.03612644862498e-05	5.87646895122722e-06	9.95548235846548e-07	8.48186186693398e-09	1.82944207078291e-06	1.52565226669587e-07	8.86631621926757e-06	3.53087412248602e-07	2.94405496849107e-08	3.16619582060701e-09	1.36322445060188e-06	1.53973516759472e-09	1.4256234565728e-08	5.36312169146684e-09	1.53773328503364e-07	8.25342877918837e-09	3.67720831657001e-06	1.38375691215655e-08	4.12970194760828e-09	6.87440991470428e-09	2.79054917883438e-09	3.31336047634603e-09	1.25477463578161e-06	5.05398875071554e-06	4.17606748259055e-09	1.09997343154171e-06	1.62613667646585e-06	5.21230808276228e-09	3.77729153930015e-09	3.04068300352395e-06	2.80301992841762e-07	0	5.98426049692086e-09	1.05838898051863e-05	6.90593280340386e-09	1.22533835217248e-07	1.56902066150194e-09	4.5314435370024e-06	2.6945241402306e-09	2.51475923825181e-06	2.70831416343671e-07	4.26943792221537e-09	7.38464695520755e-09	3.78681244696209e-07	5.63249865073877e-08	9.99214327532514e-06	9.99522062365356e-10	1.55341572399546e-06	3.00347130333716e-06	5.28318676302109e-06	1.6619775475453e-07	1.35989606425528e-09	7.4043982763524e-06	2.45746464467587e-06	1.82823398108413e-09	2.64218370957545e-07	1.00409362694481e-08	2.34795945614234e-09	3.69083459749124e-09	2.18920261203824e-09	1.47804155920496e-07	5.01568845195809e-06	9.24686410647694e-09	5.83566134491738e-09	1.06782451815501e-09	3.19901906223024e-09	7.21443544842933e-06	4.37522918297405e-08	3.95360275933208e-08	2.24673552403694e-09	2.3760773608347e-06	3.20735834421016e-06	2.74557708033546e-09	2.46291916505379e-06	1.27578507412585e-05	4.46190436010513e-06	1.5420626324304e-05	2.04522233898787e-08	5.81271741546015e-06	4.77005886469592e-08	1.23513193902192e-05	3.59373720439541e-09	3.6488327028073e-06	4.06465940103636e-09	1.28704784902597e-06	4.1947237575456e-06	0	5.25586911954774e-08	8.59450400067461e-10	1.97539744532318e-06	2.90950802333416e-09	9.77251667383184e-06	5.27885320906516e-08	3.20157949024334e-06	1.69594837365222e-06	4.80402212776026e-08	3.8630372610592e-09	3.20235452990487e-09	2.72333031097573e-09	4.11722142148408e-09	3.88624006326697e-09	8.71817723569006e-06	8.16998170444963e-09	6.69538340811759e-07	1.69376327364335e-08
"msp_0014"	1.04242610076116e-07	6.97226766639689e-08	2.19332748076073e-07	1.66134141807832e-08	2.48187359293603e-07	1.39673688257741e-08	1.56162075930545e-08	1.68617279335335e-07	0	7.10753398588114e-09	4.1560996607887e-09	3.72883364433417e-07	1.08175183157719e-08	3.79762121398489e-08	2.77758991133554e-08	9.2478022209288e-08	0	4.00205680524172e-09	1.37935365681253e-07	1.82954037705374e-09	6.32719648668561e-09	2.84658144502023e-09	1.29115066588365e-07	1.37649107286866e-07	1.30653382915952e-08	3.61298586183881e-08	5.35533743347955e-08	5.42591963637638e-08	0	8.46243300212219e-09	0	0	1.83895023806977e-08	4.02041027027111e-08	5.46738312584777e-07	3.82503843607559e-09	0	1.60454448929818e-07	8.73276639948832e-08	7.11291975166196e-09	1.14907652668501e-07	5.78621541707274e-09	0	2.71765078344913e-09	1.29779896340688e-08	0	8.08819567732155e-09	1.32659100349077e-07	2.60477047213872e-09	0	9.76271404684937e-08	0	4.23737895659505e-09	1.0118091982466e-09	4.18965441084238e-08	1.22239856263762e-08	3.50340854466471e-09	6.2138859210836e-09	2.05075752144046e-08	3.61239094402422e-08	0	2.95452825502326e-08	1.95971193802338e-07	0	1.30003324760417e-08	5.67111398840537e-09	2.48137637064405e-09	0	2.78499705937709e-08	1.7610391215917e-08	1.00318525807441e-07	2.00783749331128e-09	3.10226777194177e-07	5.61044468195673e-07	7.11503932950804e-09	2.99172679447849e-08	2.43844988961305e-06	0	3.55821172220723e-07	1.4279315797753e-08	2.41459948480545e-09	6.64467562167969e-09	2.05258548471473e-08	0	1.73934421344204e-08	4.03679670138237e-08	2.0642264650236e-08	4.83391983407997e-08	4.59940265293707e-08	6.74297999906316e-09	0	0	2.97233563101136e-08	5.37924676004666e-08	4.08633770438355e-09	6.94833911908976e-09	9.31083653862762e-09	0	1.43275439778486e-07	0	9.16079942625834e-09	5.30767227165718e-07	8.90830012865647e-09	1.12457118093866e-06	4.58616516271932e-08	1.05218880637576e-07	1.3002075670609e-09	4.20421083016807e-08	6.46488841594044e-09	5.58202899034914e-07
"msp_0015"	6.09547868228702e-06	6.27230602829767e-06	1.15998836513285e-09	5.72798024885166e-06	5.74953684285942e-09	7.14678040770948e-06	1.76270182938546e-06	1.75822248174269e-06	4.93029964137831e-07	8.99152631279448e-07	2.20652080110424e-07	2.39280704973895e-06	1.54120097699497e-07	6.60507603631043e-06	5.97957456306276e-09	2.51945068321681e-09	1.98658536099025e-09	1.66441866894785e-07	9.32673897745485e-08	1.1931072974393e-06	4.61575943083916e-07	1.90008873243338e-06	4.52284603873581e-09	1.27365809464433e-05	6.47121688253059e-07	5.25005602298124e-08	3.55220168318152e-06	7.94490425456309e-09	3.99789111890908e-06	1.13240073629969e-06	1.97028821798316e-05	3.2206886794689e-06	3.89418676750211e-09	3.94615116629701e-07	4.47916851415175e-06	1.30277906010348e-06	1.67728098205452e-09	2.2148510828161e-07	4.19899200306633e-08	3.30768688206213e-06	3.12132506686382e-07	6.1946050096173e-07	4.80524979893761e-08	8.31140750701696e-07	1.05139685601441e-06	2.64397135403917e-09	2.05855320060726e-06	1.06746132528597e-07	2.02086597165929e-05	1.48323379192726e-07	1.72970444510949e-09	5.63361093957216e-07	3.57536866364927e-09	4.17124274288524e-06	2.9858642440707e-07	4.11602841078969e-07	1.71887908352041e-09	6.74208514284402e-06	1.15505073103027e-06	2.44363122071901e-07	2.81422543301121e-09	1.80163777493164e-06	3.72873629265762e-09	1.75798723887977e-09	7.3882793279232e-07	8.80666714363942e-06	1.64894761742514e-09	1.0257363097499e-08	3.33814498040882e-06	0	2.8077248338891e-06	3.50573479367914e-06	7.19596859439993e-08	5.80189126505492e-08	2.20895017456903e-06	4.47412651544505e-07	7.43073930731954e-07	2.29345895672843e-09	4.37664450992847e-06	1.43424735736548e-06	4.36327519678779e-08	3.1069862944381e-05	2.11039647942709e-07	5.96868885863754e-06	5.08313778512793e-09	9.11542267901631e-07	1.75376527932508e-09	6.60411093036326e-06	4.37265991333837e-06	4.71936656445651e-09	4.03704051524115e-06	6.20487071603431e-09	1.7265742835503e-06	1.85432586945797e-09	1.00079379978515e-06	2.71403640883961e-06	5.41153619856966e-07	2.01918377644821e-08	6.20166750178528e-07	1.57270671173656e-06	1.84827524525753e-09	1.45478482602331e-05	4.3283983721235e-07	1.3340400314667e-06	1.33689660744202e-06	1.71155423546308e-08	5.20135719989695e-06	6.10406917006902e-07	7.47311908125982e-07	6.43497221097947e-09
"msp_0016"	1.29510157539297e-09	2.58575189394796e-09	0	0	2.01099874716614e-09	2.53665449017783e-08	0	0	0	0	2.45787078155915e-07	0	0	2.38389912899088e-09	3.0589885229298e-09	0	3.94915131205068e-09	4.76577674067585e-09	6.73265162047105e-09	0	0	2.47503725668544e-09	2.77841237487722e-09	0	8.22369443382441e-09	3.0370761367468e-09	0	4.34665213462125e-06	0	0	0	0	1.522747767235e-05	0	2.53146009718829e-08	0	0	2.14872961744112e-05	1.28008278095858e-08	2.74615881177823e-07	0	4.40172123608017e-09	0	1.3317980029534e-09	1.24032982927319e-08	0	2.62592467773607e-09	0	5.07025407397239e-07	0	5.60848500326329e-09	7.12918772089299e-09	0	0	0	0	0	0	0	0	0	6.07717742730687e-09	6.15458044558544e-09	0	1.9629155783269e-05	1.91337509185502e-09	6.2213626744258e-09	2.80042024745016e-09	2.90425341205679e-08	2.28913998871878e-09	0	6.81831963397156e-06	3.75341743234453e-08	0	0	0	2.8588633364181e-09	0	0	0	0	0	2.94566348926578e-05	3.56855521993494e-09	0	0	0	7.17961670595269e-08	0	3.07839480981401e-09	0	1.99693030305483e-09	1.40399821459745e-08	2.15392411843114e-09	1.84230804241956e-09	3.4315424480251e-06	1.02996402469026e-08	0	0	1.75617890529418e-09	0	3.28037185532129e-08	9.97809974054936e-06	4.70605977438129e-09	2.53574540288108e-05	3.9674242011131e-08	0	0	2.44839338558892e-06	0
"msp_0017"	2.97213918111707e-06	6.7437727272355e-06	4.57410617384973e-06	3.54954939173331e-09	5.17031544596825e-06	2.28697048381214e-06	2.40659212940403e-07	6.22304526641974e-07	2.02051975450794e-08	2.38691167606488e-06	6.65882958121302e-08	4.81006743360334e-08	2.80343567464705e-06	2.37547468705284e-06	1.74308186144679e-09	8.59641949133989e-07	2.59193338372157e-09	3.30572643264274e-09	4.71455421684992e-07	2.30496034797666e-08	2.00144213300017e-09	2.64768063663104e-07	5.94255726382752e-09	1.88301262260351e-06	4.93922762368732e-08	4.8576982182577e-08	2.94940708941753e-06	4.22432760228796e-07	5.05447722612377e-06	1.27936620036724e-07	5.28396801343108e-09	3.85794008480536e-06	3.0528573997797e-06	1.68270145920112e-06	8.10126268192413e-06	4.89322897817031e-06	0	1.52139355783933e-08	2.27418393794982e-06	6.05139498331446e-07	1.08263317581235e-07	3.59773561331045e-06	5.3712628393641e-07	5.86549618462199e-08	5.42301658139019e-07	1.23533531888739e-07	1.34975088250256e-08	2.28695385844307e-07	6.7117885109518e-07	9.40917165818529e-08	1.7067820028788e-09	4.44236910705786e-06	3.94952374594418e-09	3.55091499550173e-06	4.15257646545318e-06	2.74397434498316e-09	0	4.88712548281624e-07	0	2.08881457956749e-06	3.3372642186269e-06	5.31962269529928e-07	0	1.97954875990782e-09	4.34906362511585e-07	1.06296319027962e-06	4.49212892475265e-07	8.64771130447125e-06	8.45149351085927e-09	4.83772977024232e-07	6.49601273386565e-08	2.30171755472447e-08	2.39865620981012e-08	8.79762044455328e-08	9.25647234605035e-09	1.15297473910539e-07	2.02333754788471e-07	2.20562277008369e-09	2.69731974361125e-07	4.35223822033268e-06	1.79658668429965e-06	9.59624432018857e-07	3.10383298442123e-08	1.85216579127135e-06	1.49892783762765e-06	2.59121780756216e-06	2.64223138837363e-06	2.21766905131687e-06	2.25434335289266e-06	6.20458955610877e-09	1.31562738157793e-06	6.41904291661844e-08	2.15081991137037e-08	4.16921601877671e-06	1.1768426892749e-07	8.63673128994417e-07	1.06292603553349e-07	4.25760115368952e-08	6.22678400273687e-08	9.99402262560905e-07	1.66544068957609e-07	4.32950525697755e-09	3.44715118324223e-06	3.85325685216578e-07	1.86917670586422e-06	7.66658418079207e-07	6.86867061786088e-06	1.31223059525904e-09	2.11273801061594e-08	9.64860351214821e-08
"msp_0018"	1.06723124750592e-07	1.01567389343869e-07	1.01984939320491e-06	4.04377723589508e-08	8.61203461636175e-07	4.53634481876006e-09	0	1.4309594466256e-06	0	0	0	1.82455386748946e-08	5.59783517693449e-09	4.58060130309149e-09	9.13488736836257e-07	1.71122555495536e-07	5.6250676990978e-06	2.81624951891803e-08	3.45291927882653e-07	5.06534492447537e-09	2.50146530995866e-08	1.50189081761956e-07	0	0	1.13063930371525e-08	8.60634174572124e-08	4.12353611144315e-07	1.94726809646599e-08	2.23593634894156e-08	8.87586557739218e-09	9.60880365016663e-07	1.05789245980403e-07	0	3.06429236196347e-08	3.70788878971111e-08	6.81641860037892e-09	0	0	8.11754520611882e-08	1.43448515832477e-07	1.42796755034216e-09	9.62899054806908e-08	1.00772082706863e-07	1.62661868700389e-09	2.15241377815446e-09	3.54348998716453e-08	4.53724317497346e-09	2.30620806098281e-09	3.18407683930259e-09	0	1.0262625573635e-07	0	9.62013145949561e-09	2.2724723599216e-09	1.21756742168491e-07	1.21095024431969e-08	1.20908205721259e-08	1.26587407940247e-08	0	1.92673296669327e-08	9.40964003601897e-08	3.43394183460488e-09	2.66234503211597e-06	0	1.57955998589879e-08	3.19941988995458e-09	1.06520510422319e-08	4.43050805582696e-08	9.51390416352556e-07	2.49832142075001e-07	2.12810529969993e-08	2.87993143552254e-09	1.01558896470312e-06	0	2.83946277618952e-09	7.21381663144685e-09	1.85884013733467e-07	1.07300065853275e-06	2.45210171181265e-08	5.25735401337599e-07	4.82355985798613e-09	3.54616184554937e-08	1.35994685093688e-07	1.36713733908869e-06	2.76511965382109e-08	7.70956105603957e-08	8.64706524389582e-08	2.61074900950136e-08	1.56724176359785e-07	3.23888806169596e-08	2.63517254841164e-09	1.33286459752224e-07	1.35812056114064e-06	4.1114979367637e-07	1.38610330784521e-07	0	3.48472610109774e-09	0	1.76460263905021e-07	0	7.76438762686749e-08	6.25564403766084e-07	2.65782726510131e-09	1.47447942904352e-07	1.76697232264311e-07	4.09542359154708e-09	2.01532252515205e-08	2.02857375412642e-09	5.89189354368878e-09	1.98414973460497e-07
"msp_0019"	0	0	0	0	0	6.81251584390722e-07	0	0	2.29955232770146e-09	0	4.79958288743984e-07	2.42545012862501e-09	1.72750817386296e-09	0	0	0	0	2.59815943328413e-06	0	4.47120172985984e-09	0	0	0	0	1.46064205942012e-07	0	0	1.20249938587848e-09	0	0	1.78097816251077e-09	1.0625779226793e-06	0	0	1.30694481472581e-06	8.62401317677295e-07	5.38404950923075e-09	3.18623495370926e-06	1.38206920216459e-09	9.52442746577648e-07	3.45345974343455e-09	0	0	0	1.50562162387774e-09	0	0	2.06698584073366e-06	0	0	0	0	0	0	0	1.43741684222946e-07	0	1.59987381252694e-09	0	8.48450486068658e-07	0	2.13502921770814e-06	1.6553983891966e-09	2.02277492437591e-09	0	2.3258121652055e-07	0	0	1.42357630552591e-09	0	0	9.21442945741714e-07	2.418151144431e-09	0	3.86797030930714e-08	0	0	0	4.65240980578995e-09	1.10693727604485e-08	1.21204090442913e-09	0	6.58902799856968e-09	0	0	0	1.83577439393006e-05	2.25975145149471e-08	1.53904988746415e-06	0	0	0	3.92698735003501e-09	0	0	0	2.19823877819102e-08	1.49517651668373e-08	1.75652859401104e-09	6.78632039753308e-07	0	4.50723231952532e-09	0	1.60968944663725e-06	0	1.02862299881736e-06	0	0	0	0
"msp_0020"	1.05029479332639e-08	0	2.20057311726189e-09	1.58862409700283e-08	2.29274049336892e-09	5.18503608719453e-09	0	6.11780622079464e-07	0	0	0	2.99329196506863e-09	0	0	7.76509660753165e-07	2.6066900853423e-09	4.93329043726637e-07	1.64678714042081e-06	2.71310764220969e-07	0	0	0	4.97653502696381e-07	4.67402049032891e-08	0	0	1.75918866844195e-07	3.26877181321048e-07	9.2209424556578e-10	0	2.20001227379376e-05	1.03720921423257e-08	0	0	0	0	0	1.22584183371019e-08	3.10984084874983e-08	9.3030483171791e-09	0	0	6.76742922535011e-08	0	2.92813085698164e-09	8.03655959810823e-09	1.79656630133661e-09	0	0	0	3.60648848995785e-09	1.37293839942983e-06	1.09577525355053e-07	9.28992268214407e-09	0	0	0	0	0	2.7465902070449e-08	2.87582685107851e-07	1.70926893876588e-09	4.00175304552413e-09	7.55143635520783e-08	0	0	4.89673253434503e-09	6.12853225293345e-08	0	5.5667865310524e-08	6.89234495408345e-09	0	1.88036018775556e-08	9.20347244113067e-08	5.12161048584208e-08	0	5.21210624737944e-09	8.20416938328102e-08	5.24586976681453e-09	7.90868450240502e-07	0	0	2.00532321995828e-09	4.99625620612686e-08	0	0	5.95934788030106e-08	7.12396675448272e-08	1.04092468146731e-07	2.86683413800066e-09	1.07088142330484e-08	2.9639066712429e-07	3.22205036283649e-09	3.09735925372445e-08	0	0	9.42648608840147e-09	0	9.74482858427704e-10	0	2.45177569599687e-08	9.89710032513351e-08	0	0	2.31224500206537e-08	1.75812293017667e-07	1.17172163528686e-09	1.09525578672035e-07	0	5.82870930026364e-08
"msp_0021"	0	4.99615420047358e-08	7.94405165821878e-07	0	7.68965876010282e-07	4.82210198780263e-07	9.91950507005113e-07	0	1.69346090445456e-07	2.07260015224537e-09	2.11460073497861e-07	9.36013411379679e-07	7.23393760936651e-07	2.13549291739088e-06	0	1.72695570641256e-07	0	1.31808687452693e-07	2.32304356555048e-08	3.37752666150628e-07	1.08307143851729e-07	1.04820834605504e-08	4.23606353283021e-06	0	1.72860971629201e-07	7.26574657320678e-07	5.10098680158258e-09	0	2.79501197096894e-07	1.38975923717058e-07	0	0	2.80486197087414e-07	6.52287121288532e-08	4.4873196858159e-07	1.73452919000744e-08	0	3.15066745605735e-06	6.46759349957635e-09	2.68899316205736e-08	2.41196336493659e-07	6.39427821177102e-09	9.76988613306553e-06	8.75527601227732e-08	1.5380566926132e-08	4.60873988552537e-07	7.27142126398024e-07	5.12983957931911e-07	2.06413922127211e-07	9.94822369290732e-08	3.49774220280841e-06	5.77742666432656e-06	2.00633529790263e-08	2.9143562001662e-07	3.33898436915559e-08	1.18172167997883e-07	1.71099201422668e-09	0	4.49192130830807e-07	4.56799539705449e-07	0	6.95639133375577e-08	1.31409950575955e-06	1.01340751288586e-07	2.07286004514489e-07	1.24623521144657e-08	1.06984586388823e-06	0	5.74053995648006e-09	4.60215666863529e-09	0	1.88470822331521e-07	6.09058506181446e-08	1.04847092771559e-08	7.7902211222104e-08	0	1.63449890208691e-06	3.40216899844995e-06	5.12727619009123e-08	0	3.63423981966316e-07	1.85664555024053e-07	6.55992926025336e-08	0	2.78621691483214e-06	0	6.06412973898368e-06	3.13499759277682e-06	1.32835009510442e-06	5.72504828993252e-09	0	0	1.6992313775034e-08	1.95475421959353e-06	8.73504531722808e-09	1.94244322356718e-07	1.2180140475125e-08	0	0	1.54956311721527e-07	5.33831663564088e-09	0	8.78257857568705e-08	2.83613798134626e-06	0	6.30240557157399e-07	1.59163276658311e-07	0	1.02696919923362e-07	0
"msp_0022"	0	0	1.58556434868179e-09	1.02312342748189e-09	2.69146272072278e-09	1.50887956978003e-06	5.71194786159916e-06	2.1314602241189e-07	0	9.19712162197205e-10	3.00858389346738e-07	3.46868922060755e-09	8.0948995904479e-07	0	0	0	0	1.06499731071217e-05	1.15974522879016e-08	4.09498593924748e-09	1.44981676338291e-07	0	2.62717209408758e-09	1.05702920077703e-09	1.56755487015195e-07	0	2.04402331866033e-09	0	0	1.23453552135727e-09	1.20894660719639e-09	1.74164146968667e-09	0	1.19065560479212e-06	0	8.13494046950239e-07	1.82812972247698e-05	1.57163716514517e-06	0	2.06053932908338e-07	1.45074322363499e-09	0	0	8.43836125290344e-08	1.88672433008571e-07	1.424106021502e-09	1.38397254854732e-09	1.18942793686442e-06	2.5891662862415e-07	2.81453996010091e-09	0	0	1.16092892235135e-09	1.03983123388985e-09	2.73584279552615e-09	0	0	0	8.53153994823019e-07	1.66405991451245e-09	1.01211932809464e-09	2.65158347469973e-06	1.54817853884887e-06	0	0	7.5103595738769e-07	4.27365903711257e-07	0	2.78345151560144e-09	0	0	1.61720430533765e-07	2.82072280138186e-08	2.67448242273374e-09	8.42586564822614e-06	2.6340166115924e-07	0	4.2942571109286e-06	1.03748267154626e-09	0	8.05583276224841e-07	2.25316735977234e-07	8.37436088087504e-09	2.25949373317385e-09	6.03191268167504e-06	1.16324287253015e-09	0	1.20736000803523e-06	0	0	0	0	2.9958976380758e-08	1.52832771299432e-06	0	7.91557903173583e-07	5.70195064859529e-08	0	1.26707527025655e-09	3.09334837796196e-07	1.7634204457061e-09	3.61035457282569e-09	3.1240111751357e-08	0	0	4.92897775923727e-06	0	4.11308984287994e-08	6.96842916328574e-07	0
