id_mgs	SRS1992690	SRS1992691	SRS1992694	SRS1992695	SRS1992696	SRS1992697	SRS1992698	SRS1992699	SRS1992700	SRS1992701	SRS1992702	SRS1992703	SRS1992704	SRS1992705	SRS1992706	SRS1992707	SRS1992709	SRS1992711	SRS1992712	SRS1992713	SRS1992714	SRS1992715	SRS1992716	SRS1992717	SRS1992718	SRS1992720	SRS1992722	SRS1992724	SRS1992725	SRS1992726	SRS1992727	SRS1992728	SRS1992729	SRS1992730	SRS1992731	SRS1992732	SRS1992733	SRS1992736	SRS1992737	SRS1992738	SRS1992739	SRS1992740	SRS1992742	SRS1992744	SRS1992745	SRS1992748	SRS1992749	SRS1992750	SRS1992751	SRS1992752	SRS1992753	SRS1992754	SRS1992755	SRS1992756	SRS1992759	SRS1992760	SRS1992761	SRS1992762	SRS1992763	SRS1992765	SRS1992766	SRS1992767	SRS1992768	SRS1992769	SRS1992770	SRS1992771	SRS1992772	SRS1992773	SRS1992774	SRS1992775	SRS1992776	SRS1992777	SRS1992779	SRS1992781	SRS1992782	SRS1992783	SRS1992784	SRS1992785	SRS1992786	SRS1992787	SRS1992788	SRS1992791	SRS1992792	SRS1992793	SRS1992795	SRS1992796	SRS1992797	SRS1992798	SRS1992799	SRS1992800	SRS1992801	SRS1992803	SRS1992804	SRS1992805	SRS1992806	SRS1992807	SRS1992808	SRS1992809	SRS1992810	SRS1992811	SRS1992812	SRS1992814	SRS1992815	SRS1992816	SRS1992817	SRS1992818	SRS1992819	SRS1992820	SRS1992821	SRS1992822	SRS1992823	SRS1992824	SRS1992825	SRS1992826	SRS1992828	SRS1992829	SRS1992830	SRS1992831	SRS1992832	SRS1992833	SRS1992834	SRS1992835	SRS1992836	SRS1992837	SRS1992838	SRS1992839	SRS1992840	SRS1992843	SRS1992844	SRS1992845	SRS1992846	SRS1992847	SRS1992848	SRS1992849	SRS1992850	SRS1992851	SRS1992853	SRS1992854	SRS1992855	SRS1992856	SRS1992857	SRS1992858	SRS1992859	SRS1992860	SRS1992861	SRS1992862	SRS1992863	SRS1992864	SRS1992865	SRS1992868	SRS1992869	SRS1992870	SRS1992871	SRS1992872	SRS1992873	SRS1992874	SRS1992875	SRS1992877	SRS1992878	SRS1992879	SRS1992880	SRS1992881	SRS1992882	SRS1992883	SRS1992884	SRS1992885	SRS1992886	SRS1992887	SRS1992888	SRS1992890	SRS1992892	SRS1992893	SRS1992894	SRS1992895	SRS1992896	SRS1992897	SRS1992898	SRS1992899	SRS1992900	SRS1992901	SRS1992902	SRS1992903
"msp_0160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83234879273076e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.12264677244722e-9	0	0	0	0	0	0	8.52650476169987e-7	3.68550418037172e-7	0	3.67545934296784e-7	0	0	8.5334295341999e-7	0	0	0	0	0	0	0	4.24218794611285e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23224861544307e-6	0	0	0	0	0	0	1.392669924634e-8
"msp_0161"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5284056324798e-7	9.93736329345943e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93072385422353e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50827542529823e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4966652389042e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58548814031545e-8	0	0	0	0	0	0	0
"msp_0163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.728840703247021e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0283993186876e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6818622096357e-8	0	0	0	0	4.5723433853221604e-9	1.92861388330088e-7	0	0	0	4.59891674616001e-8	0	0	0	5.7236253053248e-8	0	0	0	0	0	2.15583916949095e-8	0	0	1.7770697314414e-7	0	0	0	0	0	0	1.09598832102495e-6	1.47933553373333e-6	0	6.77770048285297e-8	0	0	8.00104311546542e-8	0	0	0	0	0	4.16304983363974e-8	0	5.5743044044757e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.95776021202087e-8	0	0	0	0	0	1.02325203766496e-8	0	0	0	0	0	0	0	6.0788915284037e-7	0	0	0	0	0	2.24430629675266e-7	0	0	0	0	0	7.42398482001962e-8	0	0	0	0	0	3.20364814086885e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02132356151868e-8	0	1.65181248265992e-8	0	0	0	0	0	0	0	0	0	0	0	2.74873109304032e-8	0	0	0	0	1.02330739295088e-7	0	0	0	0	0	0	0
"msp_0165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9708964896271e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18277669156978e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22554914766617e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64411679693164e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53446429548014e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90572344210177e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0170"	0	0	0	0	0	0	0	0	0	9.85834157640566e-9	0	0	6.707708056604421e-9	0	0	4.41065161347817e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01023997208397e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.031662991023e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0172"	0	0	1.18291861080595e-6	0	0	0	0	1.07788236644367e-6	0	0	0	0	0	0	0	6.23412176729536e-8	0	2.77099774561078e-7	0	0	0	4.95752040539388e-8	0	0	0	0	2.21677419786748e-6	0	0	0	0	0	0	0	4.14086201377087e-8	0	5.17059053368894e-6	0	0	0	0	1.4390349663994e-8	1.53160302994496e-6	0	0	0	1.19875308646038e-7	0	0	0	0	0	0	0	4.83643379564822e-7	0	0	0	0	2.30295245097088e-5	0	0	0	0	0	0	6.96816029420947e-7	1.35825592459964e-6	0	5.21277694683836e-7	0	0	9.54000393345172e-7	0	0	0	0	0	1.54923093952923e-7	0	6.32562641465167e-7	0	0	0	4.01078045209131e-7	0	0	0	0	3.03307017562506e-6	0	0	1.65866181115927e-7	0	0	0	0	0	0	7.63877390104093e-8	0	0	0	0	0	4.86303573631724e-8	0	0	7.27539800391597e-6	0	3.6503458195661e-6	0	0	9.10488591132759e-8	0	0	0	0	2.19619991990916e-8	5.58861627828755e-8	2.57625101099055e-7	0	0	0	0	1.17015519904835e-7	0	1.40235482946353e-6	0	0	0	2.87994955098008e-8	0	7.685489303275461e-9	0	0	0	5.23388688678542e-6	0	0	0	0	0	0	0	0	0	0	8.093060517432311e-9	0	2.31928973568424e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.41895811871507e-7	2.3111696279468e-7	0	0	0	0	2.99034586491657e-7	0	0	0	0	3.60336781071935e-8	0	1.66944390985659e-8	0	0	0	0	0
"msp_0173"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78911270066089e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2650360360926e-6	0	0	0	0	0	0	1.81403144430423e-7	0	0	6.65305943048196e-7	0	0	1.22326049523577e-6	0	0	0	0	0	0	0	9.45182634403156e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54968180422431e-6	0	0	0	0	0	1.0289981457716e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.985980790884e-9	0	0	0	0	0	0	0	0	0	0	0	4.79991972029226e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9919362357831e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34062412697124e-8	0	0	0	0	0	0	0	0	0	0	3.30377366824314e-6	0	0	0	2.5989280880512603e-9	0	0	6.83371829121441e-9
"msp_0174"	0	0	0	0	0	0	0	0	3.0891587828023e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14375765221553e-7	0	0	0	0	0	3.7212199096392e-8	2.07087224815352e-8	2.39346172696696e-9	0	4.45607767068591e-8	0	0	0	3.48986028586742e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11570855734706e-5	0	0	0	0	0	0	0	2.66291103940139e-7	0	0	0	1.32416919196475e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12720259544557e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1127616208124804e-9	0	0	0	0	0	0	0	0	0	0	0	1.70604052076094e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6964238570424e-9	0	5.03914283715646e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0176"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62220059341782e-7	0	0	7.37598513948795e-7	0	0	0	0	0	0	0	6.77439428670663e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0177"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19389770723382e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45317431564409e-8	0	0	0	0	0	0	3.73247671974187e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0178"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8976287368612e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42242996890718e-7	0	0	0	0	0	0	0	6.66409950092432e-8	0	0	0	0	0	1.91622084611794e-8	0	0	0	0	0	0	0	0	0	8.17318228672493e-7	6.05562631192112e-7	0	5.80768440156212e-8	0	0	0	0	0	0	0	0	1.29452829601175e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70354000695272e-8	0	0	0	0	1.08541405342355e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48976169160681e-8	0	1.09134506638449e-7	0	1.44688392632611e-8	0	0	0	0	0	0	1.06423050132847e-6	0	0	0	0	0	0	0	0	0	7.94086700070559e-7	0	0	0	0	0	0	8.287875609668571e-9
"msp_0179"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.183698826970431e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0180"	0	0	3.22241723821929e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51423518470414e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96962799264176e-5	0	0	0	0	0	1.88871829001447e-9	8.07601790107807e-7	2.78653549995421e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.46258965215861e-6	0	0	0	0	0	6.93625734940212e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19657470120435e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20694254067994e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.30974933471356e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28308061620297e-9	0	0	0	0	0	0	0	0	0	0	0	1.96468542804497e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18601958966423e-8	0	0	0	0	0	0	2.86807954720385e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.708429588923671e-9	0	0	0	0	0	0	0
"msp_0186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41357857822106e-9	0	1.88373604277287e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0187"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65467739378481e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0188"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42363984733503e-8	0	7.43632164694781e-8	0	0	0	3.66337187532008e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9183846110608e-8	0	0	0	0	0	0	0	0	0	0	0	0	5.02754931898967e-9	0	0	0	0	0	0	0	0	0	0	0	0	3.75190046701032e-8	0	0	0	0	0	2.06756126014322e-8	0	0	0	0	0	2.7374112327119e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24726250329641e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72887746511365e-8	0	0	0	0	0	0	0	3.45795475332542e-8	0	0	0	2.47222862324358e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.607471590994441e-9	0	2.67105652169593e-8	0	1.19425581409648e-8	0	0	0	0	0	0	0	0	0	0	0	3.25265978584622e-8	0	0	0	0	2.30749464612994e-8	0	6.385095885354011e-9	0	0	0	0	0
"msp_0189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21003363738599e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8305534175708606e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01668952941612e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0191"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62126103639615e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07886458135779e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0192"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24571466899473e-7	0	0	0	0	0	0	0	0	0	6.77186789077042e-6	0	0	1.18376795296416e-5	0	0	0	0	0	0	0	9.39453483536077e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09306711358935e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56778291844753e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.30700257458182e-7	0	0	0	0	0	0	0
"msp_0193"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54612640143406e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73347454566845e-7	0	0	0	0	0	0	0	0	0	0	2.64548558328976e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17287313111506e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1152293877872e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89460034389288e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26424141408831e-7	0	0	0	0	0	4.58438970860724e-8	0	0	0	0	0	0	0	6.91158137149952e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9582625779631403e-9	0	1.04178735751643e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09792074740944e-9	0	0	0	0	0	0	0	0	0	2.98897547129064e-8	0	0	0	0	0	0	0
"msp_0195"	0	0	0	0	0	0	0	4.04718258588257e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29374743613887e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.27562130002705e-9	0	0	0	0	0	0	0	0	0	0	0	0	2.036062855668e-6	0	0	0	6.89771948790105e-8	3.26971006785719e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
